DQO,DBO,fallo
45.465964254036,1.81380218463746,1
45.4567224580328,1.8129012702993,1
45.4479490289312,1.81204563810719,1
45.4386340925116,1.81113679471089,1
45.4307808704654,1.81037024782174,1
45.4246375818715,1.80977040164991,1
45.4185070182897,1.80917161892812,1
45.4116948653725,1.80850605438145,1
45.4040312272612,1.8077570335884,1
45.3960102013361,1.80697278346684,1
45.3871246316079,1.80610364586945,1
45.3794181033967,1.80534953156398,1
45.3720525578911,1.80462851979883,1
45.3650974166737,1.80394744559327,1
45.3616459638641,1.80360938063778,1
45.3540774100262,1.80286785308277,1
45.3480271320463,1.80227488237268,1
45.3408823268955,1.80157441600629,1
45.3329986903773,1.8008012341098,1
45.3276818262605,1.80027961981549,1
45.320507661454,1.7995755810983,1
45.3133512532603,1.79887304153088,1
45.3066220644635,1.79821222009857,1
45.3000955801188,1.79757109948059,1
45.2941114230073,1.79698307610238,1
45.2870227083792,1.79628629542797,1
45.2808586277681,1.79568020737303,1
45.2742969865457,1.79503483094691,1
45.2671311594335,1.79432979620913,1
45.2609283689542,1.79371931683756,1
45.2525659115595,1.79289599461905,1
45.2451638031232,1.79216694726406,1
45.2380215960999,1.79146325264692,1
45.2306777665155,1.7907394417197,1
45.2281262719863,1.7904879057562,1
45.2200855460158,1.78969501970466,1
45.2131515741006,1.78901102444581,1
45.2057490285695,1.78828055704563,1
45.197989730591,1.78751460894316,1
45.195698744805,1.78728840331212,1
45.1902540696929,1.78675071194225,1
45.1848198836482,1.78621391733926,1
45.1788831255137,1.78562731943067,1
45.1720766321511,1.78495458119119,1
45.1646459631772,1.78421990269163,1
45.1636394153696,1.78412036428952,1
45.1586120819581,1.78362313582638,1
45.147036063673,1.78247776019258,1
45.1346718829327,1.78125371001122,1
45.1319419366214,1.78098335016991,1
45.1252648195005,1.78032193671555,1
45.1186040701015,1.7796619379066,1
45.1122568117129,1.77903281005991,1
45.1057847374925,1.77839111763749,1
45.1006065028079,1.77787756631865,1
45.0935726555473,1.77717978492632,1
45.0873575516005,1.77656303424339,1
45.0803328585878,1.77586572856937,1
45.072760653551,1.77511381742395,1
45.0696423587406,1.77480409696945,1
45.0609591543708,1.77394141143903,1
45.053372965622,1.77318742916722,1
45.0457419057624,1.77242871792564,1
45.0390442463919,1.77176258681089,1
45.0337305956539,1.77123395768504,1
45.0284278996171,1.77070628816374,1
45.0223939093121,1.77010568973284,1
45.0156758516449,1.76943680440865,1
45.0088055227422,1.76875254315112,1
45.0010542312345,1.76798028057271,1
44.9936460805057,1.76724194764233,1
44.9861940984338,1.76649899283136,1
44.9789196307953,1.76577349129632,1
44.9720880472892,1.765091939968,1
44.9630208132806,1.7641870213053,1
44.9540580421458,1.76329216096783,1
44.9493801074533,1.76282496223737,1
44.9429586545651,1.7621834719759,1
44.9365534312217,1.76154341728062,1
44.9295026049386,1.76083863534328,1
44.921936481419,1.76008209663535,1
44.9201805850808,1.75990648729854,1
44.9124859205836,1.75913677134293,1
44.9058174970068,1.75846949821055,1
44.8992561599036,1.75781274660807,1
44.8924076400361,1.75712704480174,1
44.8913147925904,1.75701760511337,1
44.8860905490425,1.7564943666369,1
44.8769877441106,1.75558237787078,1
44.8671138378652,1.75459271901425,1
44.8627765561156,1.75415785821384,1
44.8559199484744,1.75347023764123,1
44.8490820762167,1.75278428983526,1
44.8416388953407,1.75203738650195,1
44.8345597991158,1.75132679294083,1
44.8289858932241,1.75076713501289,1
44.8234244193257,1.75020859035472,1
44.8174356161647,1.74960697809646,1
44.8112062799856,1.74898103757256,1
44.8066585423402,1.74852396240064,1
44.7997154968662,1.74782597171999,1
44.7941174607649,1.74726304443492,1
44.7877220585113,1.74661977017686,1
44.7808422301844,1.74592757369809,1
44.7790669035144,1.74574892062567,1
44.7713408422776,1.74497128067371,1
44.7647150161092,1.74430417671618,1
44.7580819494384,1.74363615511449,1
44.7517790964399,1.74300121507807,1
44.7457302320088,1.74239170191145,1
44.7401144563014,1.74182568928652,1
44.7336864666041,1.74117764915702,1
44.7267738656687,1.74048055699413,1
44.7247894301584,1.74028040177367,1
44.7189939899559,1.73969576346574,1
44.7132121626475,1.73911235693107,1
44.7076901575279,1.73855503573424,1
44.7025261394477,1.73803372914363,1
44.6980923086562,1.73758604553649,1
44.6925164171134,1.73702293112117,1
44.6871998165863,1.73648588043374,1
44.6814729603473,1.73590725339134,1
44.6755356456686,1.73530721411428,1
44.6716911235065,1.73491859708151,1
44.6673242645974,1.73447710393753,1
44.6629660791075,1.73403640657559,1
44.6580264183148,1.73353681295787,1
44.6523966127054,1.73296729221064,1
44.6462594599902,1.73234629441444,1
44.6456017000833,1.73227972846253,1
44.6423158677356,1.73194717165768,1
44.6361966081915,1.7313277245098,1
44.6301985646799,1.73072039536116,1
44.624491263644,1.73014236534432,1
44.6198200948205,1.72966917256089,1
44.6141842230545,1.72909813362738,1
44.6084337045963,1.72851534232149,1
44.6021898721684,1.72788240042751,1
44.5955315096785,1.72720725977614,1
44.5943404856549,1.72708647376206,1
44.5890112697486,1.72654594741276,1
44.5826696521177,1.72590258433842,1
44.5758196647626,1.72520746192958,1
44.569157172069,1.7245311827578,1
44.5613534645768,1.72373883521604,1
44.55386216037,1.72297797625676,1
44.5457123703758,1.72214998188368,1
44.5442645782718,1.72200286273378,1
44.5382782385619,1.72139446489286,1
44.5329270166964,1.7208504942462,1
44.5269088159224,1.72023858763486,1
44.5204653088745,1.71958327982235,1
44.5196572495491,1.71950108833335,1
44.5158374496728,1.71911252420009,1
44.5084297125295,1.71835882046821,1
44.5008791263031,1.71759036468751,1
44.4953298485224,1.71702545144993,1
44.4891357556725,1.71639475790836,1
44.4829596404799,1.71576575019855,1
44.4766479573854,1.71512278709493,1
44.471277151369,1.7145755523611,1
44.4648653978538,1.71392211399646,1
44.4592396037421,1.71334864916948,1
44.4529212617436,1.71270445035191,1
