SNO,SNH,fallo
9.20145127197203,0.156037971091521,1
9.20149715981893,0.15602260394096,1
9.20154404471583,0.156006887866736,1
9.20158397485311,0.155993490945396,1
9.20162889984055,0.155978404719838,1
9.20167897141738,0.155961573191836,1
9.20173589049461,0.155942417787115,1
9.20176856369775,0.155931411280108,1
9.20181213226573,0.155916722154198,1
9.20185578891452,0.155901989047382,1
9.20190076513054,0.155886795498184,1
9.20194810262283,0.155870787519202,1
9.20195476639017,0.155868532661493,1
9.20198464630199,0.155858417771408,1
9.20202010172802,0.155846406399189,1
9.20205965706513,0.155832994369351,1
9.20210338531872,0.15581815291359,1
9.20214251586333,0.155804858881913,1
9.20219266018386,0.155787804878516,1
9.2022371068846,0.155772671354643,1
9.20228081551145,0.155757773137576,1
9.20232430926479,0.155742932255786,1
9.20233174364922,0.155740393905729,1
9.20236518344323,0.155728970620735,1
9.20240842565837,0.155714184572938,1
9.20245354034655,0.155698741056777,1
9.20250113076511,0.155682430824724,1
9.2025223799183,0.155675141865714,1
9.20257701776829,0.155656381409808,1
9.20262897803078,0.155638515537927,1
9.2026857777048,0.155618957719813,1
9.20271435351914,0.155609107059589,1
9.20275476156738,0.155595164728168,1
9.20279522453618,0.155581188232627,1
9.20283903930252,0.155566036658811,1
9.20288491377179,0.155550153347079,1
9.20290759201816,0.155542293946722,1
9.2029425257876,0.15553017758964,1
9.2029774977701,0.155518036160319,1
9.2030173790982,0.155504175784551,1
9.2030619593015,0.155488663870602,1
9.20310202173932,0.155474707144985,1
9.2031538301146,0.155456634649222,1
9.20320008404565,0.155440476850829,1
9.20325784813395,0.15542026760686,1
9.20329757550455,0.155406348728143,1
9.20335612131025,0.155385806711337,1
9.20340692066779,0.155367953533746,1
9.20346445663734,0.155347699721908,1
9.20349419626624,0.155337216875836,1
9.20353172201539,0.155323975890057,1
9.20356928315537,0.155310707083404,1
9.20360306398415,0.155298760510396,1
9.20364091314162,0.155285360226263,1
9.20368333329127,0.155270322694424,1
9.20369180919992,0.155267315657104,1
9.20372972844293,0.155253852987879,1
9.20378537996871,0.155234065284475,1
9.20384322029254,0.155213461838761,1
9.20389033662367,0.155196649884986,1
9.20392361969589,0.155184758313079,1
9.20395692576942,0.155172845522242,1
9.20399434495149,0.15515944595392,1
9.2040369819495,0.155144157632703,1
9.20408356888433,0.155127428082241,1
9.20408969974047,0.155125224519794,1
9.20411818391621,0.155114980717033,1
9.20416173493471,0.155099299305535,1
9.20420332290472,0.155084303017441,1
9.20424071315127,0.155070802147295,1
9.20427961555457,0.155056736791436,1
9.20428981868071,0.155053044664857,1
9.20433506258178,0.155036656808275,1
9.20437148823737,0.155023444181993,1
9.2044094422103,0.155009659179836,1
9.20445279855181,0.154993889361533,1
9.20449061253912,0.154980115564243,1
9.20454118433436,0.154961665533428,1
9.2045867391753,0.154945016998396,1
9.20463072164984,0.154928916945819,1
