Qe,TSS,fallo
14659.5471948011,13.7968191093642,1
14654.5813631644,13.7864769697748,1
14649.4337790426,13.7757908377822,1
14645.8917125969,13.7684579882612,1
14640.5965752366,13.7575266144736,1
14634.8504515427,13.7457056595766,1
14628.3588164346,13.732402659113,1
14626.5035202377,13.7286107137895,1
14619.1093344342,13.7135422244461,1
14612.6968001335,13.7005311396433,1
14607.1158741128,13.6892502660147,1
14603.3574438574,13.6825262139187,1
14598.3053475811,13.6758151883503,1
14588.9936523121,13.6654623472925,1
14574.3248425059,13.6503374504135,1
14558.8765135109,13.6346696444002,1
14546.1595360711,13.6218649122166,1
14536.1329929029,13.6117877182138,1
14525.4143699401,13.6010361695697,1
14514.6966842202,13.5903128315688,1
14503.2471282575,13.5788882360677,1
14497.9319867031,13.5735956337749,1
14485.5689465587,13.561311958659,1
14475.4291756173,13.5512654784961,1
14464.007835845,13.5399797435073,1
14459.7332685791,13.5357642629994,1
14446.7032282731,13.522942419025,1
14432.8002471885,13.5093083523518,1
14421.53557951,13.4982971023554,1
14413.3715494934,13.4903366772527,1
14405.207562762,13.4823930953126,1
14397.2089165174,13.4746267201919,1
14389.9286029113,13.4675718989198,1
14383.3388524167,13.4611978447138,1
14375.4017705657,13.4535352127527,1
14368.8391876659,13.4472116672375,1
14361.0958067277,13.4397644651092,1
14352.4639940445,13.4314808807843,1
14345.1430187337,13.4244702105098,1
14335.1939127539,13.4149648610364,1
14322.985994655,13.4033362557352,1
14310.4617276861,13.3914462856741,1
14306.9480107098,13.3881178108594,1
14298.3104081478,13.3799491811819,1
14289.6728437466,13.3717999541328,1
14281.0891631701,13.3637207871372,1
14272.9167890838,13.356046591732,1
14268.7537633683,13.3521440394581,1
14259.7308016018,13.3437011751986,1
14252.50078667,13.3369513625223,1
14244.0785709382,13.3291058093523,1
14234.8910341571,13.3205685734172,1
14230.5602153618,13.3165519886487,1
14222.1108771645,13.3087299268844,1
14213.661569772,13.3009267089769,1
14205.4609047548,13.2933711387759,1
14198.0532002591,13.2865614292883,1
14192.3673092633,13.2813443859438,1
14184.3613495549,13.2740130973202,1
14176.2975177969,13.2666459904855,1
14167.8310260917,13.2589295862509,1
14158.8525377679,13.2507673537849,1
14154.174991555,13.2465235482153,1
14143.9304131672,13.2372492778577,1
14134.7006062147,13.2289176098145,1
14124.6458741938,13.2198671451031,1
14115.9832124817,13.2120913509811,1
14108.4459317195,13.2053420323629,1
14100.9086697873,13.1986079162376,1
14093.09617742,13.1916439338354,1
14084.9486966844,13.1843987440636,1
14077.7919258422,13.1780492097482,1
14068.4159775618,13.1697515653164,1
14056.9797300809,13.1596624596543,1
14044.4922676996,13.1486860096069,1
14039.6010887594,13.1443980711608,1
14030.8735738749,13.1369541184529,1
14021.5166779884,13.1295288850846,1
14009.9600054017,13.1206561439043,1
13997.3922710667,13.1111290866998,1
13986.979169708,13.1032733303121,1
13976.5622657087,13.095437817635,1
13965.9945567135,13.0875102831318,1
13955.211092149,13.0794425468313,1
13953.5746850653,13.0782201559862,1
13945.3926466614,13.0721156997959,1
13936.4269304284,13.0654409041909,1
13926.9774247258,13.058422172133,1
13917.0884500514,13.0510948600422,1
13909.7506943482,13.0456696851545,1
13901.3093270359,13.0394409785092,1
13892.867970877,13.0332255715664,1
13883.803754309,13.0265663457614,1
13874.3695804339,13.0196515918318,1
13865.9269947188,13.0134776855277,1
13855.0940575775,13.0055752121558,1
13845.6855254506,12.9987295554195,1
13835.1011254045,12.9910480300616,1
13823.7389823231,12.9828252574754,1
13822.1035728108,12.981643689066,1
13814.0148137253,12.975806942801,1
13803.1945085186,12.9680181475551,1
13791.5868462134,12.9596867438848,1
13778.2804017342,12.9501667671881,1
13768.3733390364,12.9431001409455,1
13758.4662876154,12.9360516772921,1
13748.7388340421,12.9291486352331,1
13739.7573556692,12.9227904780247,1
13734.4574567843,12.9190455584854,1
13725.5391715026,12.9127555592591,1
13715.6311233977,12.9057846514617,1
13704.8204317756,12.8981992623459,1
13693.593808123,12.8903447332743,1
13690.6347153109,12.8882782980562,1
