Qe,CODe,fallo
10607.4238480697,43.6912048656524,1
10600.0429839135,43.6870058911925,1
10592.660579046,43.6828178622303,1
10584.2103337993,43.6780384851159,1
10571.6890394151,43.6709847154758,1
10565.6387293365,43.6675882960458,1
10560.7113117524,43.6648279603527,1
10555.7838907841,43.662072751392,1
10551.1938652885,43.6595107988,1
10545.8848585504,43.6565530561058,1
10539.9671651634,43.6532631487609,1
10538.6167779234,43.6525134319665,1
10532.6519797537,43.6492063915437,1
10526.5843371129,43.6458498967715,1
10520.7538032652,43.6426317252662,1
10515.3196734747,43.6396386423366,1
10511.5947248742,43.637590460531,1
10505.7067733694,43.6343587197568,1
10498.5712040505,43.6304516472001,1
10491.2813987594,43.6264707702366,1
10484.5725702696,43.6228166213328,1
10478.90817779,43.6197383843914,1
10473.2437808524,43.6166665562826,1
10467.1171628869,43.6133512524564,1
10460.7236350582,43.6098994485323,1
10457.5503141977,43.6081892012479,1
10450.4717757456,43.6043813934406,1
10443.12330325,43.6004387664696,1
10435.2086487972,43.5962041469506,1
10430.527956764,43.5937055331418,1
10424.0405401056,43.5902494675672,1
10417.553117615,43.586801500086,1
10410.3790427981,43.5829979768751,1
10403.5054981027,43.5793629950269,1
10396.980380503,43.575920572166,1
10390.4552570132,43.5724861918414,1
10383.8268500412,43.5690056509774,1
10377.3360329002,43.565605331698,1
10376.4829383836,43.5651590091683,1
10372.510335549,43.5630824051218,1
10363.245547718,43.5582507916419,1
10354.0733347576,43.5534830700462,1
10349.4602778147,43.551091041061,1
10341.8883383498,43.5471731623631,1
10334.3163909925,43.5432657129757,1
10325.880271059,43.5389245349084,1
10322.4375166494,43.5371565981708,1
10317.3080954889,43.5345234144122,1
10312.1962500869,43.5318949629426,1
10306.6659169731,43.5290508640239,1
10300.7998948355,43.5260376279454,1
10295.5658352394,43.5233535493842,1
10288.7604810383,43.5198708014567,1
10282.6804302575,43.5167662099298,1
10275.9397208904,43.5133319910302,1
10268.7545678801,43.50968025052,1
10263.830339118,43.5071828785559,1
10258.9061072612,43.5046897903761,1
10254.3033614482,43.502363329245,1
10248.851906772,43.4996126981235,1
10242.8335063332,43.4965820402027,1
10241.9434651934,43.4961343824417,1
10237.7920936303,43.4940482162664,1
10230.1065342011,43.4901939222721,1
10222.2359956129,43.4862574295827,1
10215.1322639024,43.4827135930019,1
10207.3276818048,43.4788300610658,1
10200.9921263181,43.4756851252739,1
10194.7409167309,43.472588713859,1
10188.3209639204,43.4694155695332,1
10183.129565498,43.466854709323,1
10177.9381633972,43.464298350067,1
10172.0519397971,43.4614052720845,1
10165.6084785979,43.4582448965773,1
10161.5095657341,43.4562380381368,1
10154.1250242297,43.4526294836885,1
10147.3924666185,43.4493473113978,1
10140.529899089,43.4460093595515,1
10134.6980698584,43.4431787629747,1
10128.1505579754,43.4400073396975,1
10120.8699320965,43.4364889090204,1
10112.6149785994,43.4325098795938,1
10107.8864768327,43.4302355460672,1
10101.5924431507,43.4272137128806,1
10095.2984041533,43.4241981284624,1
10088.8272244024,43.4211041614904,1
10082.0304320896,43.4178615655333,1
10081.0747872185,43.4174062263229,1
10076.7931881348,43.4153679014945,1
10071.7199131304,43.4129563657166,1
10066.0691658522,43.4102750149732,1
10059.8333922975,43.4073217651096,1
10054.2630015993,43.4046886787559,1
10047.1379784398,43.4013276288217,1
10040.8347450761,43.3983606659787,1
10034.6471829659,43.3954539931221,1
10028.500689713,43.3925723190781,1
10027.4511205793,43.3920808139632,1
10022.733920259,43.3898738209123,1
10016.6429426357,43.3870290033743,1
10010.2988728669,43.3840718405647,1
10003.6182567258,43.3809642405002,1
10000.639144784,43.3795805777994,1
9992.98953302391,43.3760336471571,1
9985.72867849639,43.37267488647,1
9977.80672186201,43.3690190540418,1
9973.82707485811,43.3671859503408,1
9968.20619764962,43.3646007529183,1
9962.58531633946,43.3620200913168,1
9956.50729463808,43.3592346326157,1
9950.15282259164,43.3563281072143,1
9947.01491146642,43.3548949450357,1
9942.18564853047,43.3526920210019,1
9937.35638258848,43.3504923838309,1
9931.85553540369,43.3479908459791,1
9925.71444319903,43.3452031559607,1
9920.20265529069,43.3427056084077,1
9913.15642388337,43.3394864454908,1
9907.072567336,43.3366226141517,1
9899.55251220362,43.3330597436877,1
9894.40164865312,43.3306180737595,1
9886.82481823662,43.3270325679302,1
9880.26125653592,43.3239336241624,1
9872.83813914288,43.3204371438596,1
9869.00558640966,43.3186353731367,1
9864.17378296623,43.316367183812,1
9859.34197827461,43.3141027215725,1
9855.00029131587,43.3120711259117,1
9850.13994849815,43.3098003833799,1
9844.69783892059,43.3072622704729,1
9843.61110936909,43.3067559961883,1
9838.75194787854,43.3044945303719,1
9831.62808706782,43.3011857528735,1
9824.23338179835,43.2977595449197,1
9818.21654677526,43.2949780060593,1
9813.96985400841,43.2930181557909,1
9809.72315874977,43.2910610788005,1
9804.95545377469,43.2888671910303,1
9799.52726377481,43.286373605134,1
9793.6013534089,43.2836564973506,1
9792.82189497714,43.2832995018938,1
9789.20168437637,43.2816426343615,1
9783.67024574109,43.2791148728675,1
9778.39221626047,43.2767072052841,1
9773.65024914792,43.2745476317943,1
9768.71975930419,43.2723057613534,1
9767.42715463486,43.2717186188813,1
9761.69798081365,43.2691192301109,1
9757.08852388259,43.2670313956995,1
9752.28850709005,43.2648605777585,1
9746.80870733991,43.2623864641203,1
9742.03232637246,43.2602335267696,1
9735.64859524377,43.2573612736924,1
9729.90206418028,43.2547807767266,1
9724.35726688565,43.2522953924356,1
9718.98443022171,43.2498913079412,1
9716.63741076946,43.2488424296678,1
9710.76765697746,43.2462226957234,1
9705.99496277615,43.2440962099051,1
9700.74387508632,43.2417603098512,1
9694.92828765791,43.2391778462282,1
9691.24240836747,43.2375435649335,1
9686.72881661664,43.2355448816765,1
9682.21522214296,43.233549047686,1
9677.65074482694,43.2315336032519,1
9672.33572822293,43.2291904063229,1
9666.49840034141,43.2266214465036,1
9665.84731968063,43.2263352027681,1
9662.72375123957,43.2249627560993,1
9656.44840727591,43.2222095189086,1
9650.23089920737,43.2194869693556,1
9644.18344156125,43.2168439321328,1
9640.45214520754,43.215215645973,1
9634.77744054182,43.2127428890766,1
9626.20988804386,43.2090177778789,1
9615.05688542564,43.2041832302672,1
9610.64386761896,43.2022748608257,1
9606.23084724443,43.2003690649372,1
9601.39653898406,43.1982842777911,1
9596.13458601949,43.1960185568856,1
